decade,genre,bad word,number of appearance 
1990,Romance,motherfucking,23
1990,Romance,naked,38
1990,Romance,squaw,1
1990,Romance,slut,7
1990,Romance,gay,21
1990,Romance,fuckers,2
1990,Romance,tit,3
1990,Romance,killer,17
1990,Romance,sexy,24
1990,Romance,molest,2
1990,Romance,spit,13
1990,Romance,crap,15
1990,Romance,redneck,2
1990,Romance,color,18
1990,Romance,fucker,2
1990,Romance,dirty,34
1990,Romance,tits,5
1990,Romance,porn,4
1990,Romance,beast,3
1990,Romance,children's,8
1990,Romance,fucks,1
1990,Romance,burn,27
1990,Romance,panties,4
1990,Romance,erection,3
1990,Romance,boner,1
1990,Romance,butt,15
1990,Romance,horny,2
1990,Romance,god,8
1990,Romance,racist,2
1990,Romance,suck,13
1990,Romance,asshole,14
1990,Romance,sexed,2
1990,Romance,oral,4
1990,Romance,bra,1
1990,Romance,cigarette,14
1990,Romance,liquor,9
1990,Romance,turd,3
1990,Romance,penis,4
1990,Romance,disturbed,7
1990,Romance,puke,3
1990,Romance,brothel,1
1990,Romance,premature,2
1990,Romance,babe,6
1990,Romance,jeez,2
1990,Romance,chin,5
1990,Romance,dick,25
1990,Romance,demon,2
1990,Romance,diseases,2
1990,Romance,bugger,4
1990,Romance,blind,14
1990,Romance,fart,4
1990,Romance,failure,6
1990,Romance,nasty,10
1990,Romance,pimp,5
1990,Romance,nuke,3
1990,Romance,ethnic,2
1990,Romance,period,11
1990,Romance,snatch,2
1990,Romance,pissing,4
1990,Romance,toilet,6
1990,Romance,cocktail,2
1990,Romance,weapon,2
1990,Romance,abuse,14
1990,Romance,firing,6
1990,Romance,fondle,1
1990,Romance,sexually,4
1990,Romance,criminal,7
1990,Romance,wuss,1
1990,Romance,fu,4
1990,Romance,motherfucker,13
1990,Romance,nigger,10
1990,Romance,goddamned,4
1990,Romance,fuckhead,1
1990,Romance,cocaine,1
1990,Romance,piss,12
1990,Romance,pot,8
1990,Romance,homicide,2
1990,Romance,nip,2
1990,Romance,attack,26
1990,Romance,shag,1
1990,Romance,niggers,4
1990,Romance,nigger's,2
1990,Romance,asses,6
1990,Romance,negroes,1
1990,Romance,sucker,6
1990,Romance,titties,3
1990,Romance,heroin,2
1990,Romance,mafia,1
1990,Romance,horn,2
1990,Romance,assault,7
1990,Romance,stroking,2
1990,Romance,knife,12
1990,Romance,alla,1
1990,Romance,suicide,2
1990,Romance,remains,12
1990,Romance,drunken,3
1990,Romance,sob,1
1990,Romance,escort,9
1990,Romance,blacks,1
1990,Romance,tramp,6
1990,Romance,crimes,3
1990,Romance,porno,4
1990,Romance,cunt,1
1990,Romance,bitching,1
1990,Romance,playboy,1
1990,Romance,assassination,2
1990,Romance,urine,1
1990,Romance,murderer,2
1990,Romance,violence,13
1990,Romance,pee,4
1990,Romance,communist,1
1990,Romance,executed,1
1990,Romance,execute,1
1990,Romance,arse,4
1990,Romance,testicles,2
1990,Romance,ho,6
1990,Romance,scum,5
1990,Romance,gyp,1
1990,Romance,prick,2
1990,Romance,shite,1
1990,Romance,slant,1
1990,Romance,bomb,12
1990,Romance,twinkie,1
1990,Romance,racial,2
1990,Romance,moron,4
1990,Romance,slave,8
1990,Romance,bitches,3
1990,Romance,swallow,5
1990,Romance,limey,1
1990,Romance,pistol,4
1990,Romance,rabbi,1
1990,Romance,kinky,3
1990,Romance,banging,3
1990,Romance,fairies,1
1990,Romance,intercourse,1
1990,Romance,gross,5
1990,Romance,vomit,1
1990,Romance,whit,1
1990,Romance,urinate,2
1990,Romance,marijuana,3
1990,Romance,primetime,1
1990,Romance,slimeball,1
1990,Romance,colored,4
1990,Romance,hobo,1
1990,Romance,sweetness,1
1990,Romance,itch,1
1990,Romance,cocky,1
1990,Romance,dope,4
1990,Romance,arab,3
1990,Romance,arabs,3
1990,Romance,hostage,2
1990,Romance,refugee,1
1990,Romance,orgasm,3
1990,Romance,american,2
1990,Romance,pecker,1
1990,Romance,nigga,3
1990,Romance,rapist,2
1990,Romance,booty,1
1990,Romance,whiz,2
1990,Romance,queer,8
1990,Romance,geezer,2
1990,Romance,crabs,2
1990,Romance,propaganda,2
1990,Romance,radical,1
1990,Romance,doom,4
1990,Romance,slime,2
1990,Romance,servant,9
1990,Romance,gin,7
1990,Romance,hooker,2
1990,Romance,blowjob,1
1990,Romance,fraud,1
1990,Romance,poverty,1
1990,Romance,assholes,1
1990,Romance,cock,2
1990,Romance,sodomize,1
1990,Romance,barf,1
1990,Romance,sperm,7
1990,Romance,prostitute,1
1990,Romance,conspiracy,2
1990,Romance,enema,1
1990,Romance,bombing,2
1990,Romance,vagina,2
1990,Romance,semen,1
1990,Romance,robber,2
1990,Romance,bombers,1
1990,Romance,puss,1
1990,Romance,crotch,1
1990,Romance,wop,11
1990,Romance,bong,1
1990,Romance,execution,1
1990,Romance,molester,1
1990,Romance,explosion,1
1990,Romance,wank,1
1990,Romance,jewish,1
1990,Romance,orgy,1
1990,Romance,ejaculation,1
1990,Romance,masturbate,2
1990,Romance,slutty,1
1990,Romance,herpes,2
1990,Romance,lynch,1
1990,Romance,shitting,3
1990,Romance,homosexual,1
1990,Romance,chink,1
1990,Romance,genital,1
1990,Romance,welfare,1
1990,Romance,corruption,2
1990,Romance,jackass,1
1990,Romance,bible,1
1990,Romance,buggered,1
1990,Romance,ejaculate,1
1990,Romance,assassin,1
1990,Romance,dickhead,1
1990,Romance,jade,1
1990,Romance,addicts,1
1990,Romance,lesbian,1
1990,Romance,honk,1
1990,Romance,skank,1
1990,Romance,pussycat,1
1990,Romance,retard,1
1990,Romance,jerkoff,1
1990,Romance,sissy,1
decade,genre,bad word,number of appearance
1990,Mystery,hostage,3
1990,Mystery,banging,2
1990,Mystery,hell,151
1990,Mystery,death,30
1990,Mystery,killed,97
1990,Mystery,kill,143
1990,Mystery,bomb,8
1990,Mystery,escort,3
1990,Mystery,shoot,27
1990,Mystery,fire,21
1990,Mystery,disease,1
1990,Mystery,sick,32
1990,Mystery,retarded,1
1990,Mystery,bitches,2
1990,Mystery,die,31
1990,Mystery,damn,45
1990,Mystery,bible,1
1990,Mystery,gun,47
1990,Mystery,babe,1
1990,Mystery,fucked,30
1990,Mystery,fucking,251
1990,Mystery,fuck,136
1990,Mystery,bullshit,10
1990,Mystery,goddamn,35
1990,Mystery,ass,29
1990,Mystery,killing,18
1990,Mystery,bitching,1
1990,Mystery,bitch,15
1990,Mystery,abuse,6
1990,Mystery,balls,6
1990,Mystery,loser,1
1990,Mystery,dead,56
1990,Mystery,shit,54
1990,Mystery,blow,26
1990,Mystery,burn,8
1990,Mystery,toilet,2
1990,Mystery,kid,47
1990,Mystery,fucker,5
1990,Mystery,blind,5
1990,Mystery,pissing,3
1990,Mystery,joint,7
1990,Mystery,fucks,2
1990,Mystery,died,31
1990,Mystery,criminals,1
1990,Mystery,god,1
1990,Mystery,dick,6
1990,Mystery,asshole,7
1990,Mystery,cocksucker,1
1990,Mystery,goddamned,2
1990,Mystery,stupid,17
1990,Mystery,bigger,8
1990,Mystery,pissed,8
1990,Mystery,butt,10
1990,Mystery,fat,11
1990,Mystery,smack,1
1990,Mystery,period,5
1990,Mystery,suck,1
1990,Mystery,shithead,1
1990,Mystery,destroy,15
1990,Mystery,hook,8
1990,Mystery,killer,21
1990,Mystery,girls,13
1990,Mystery,drunk,14
1990,Mystery,crabs,2
1990,Mystery,drug,8
1990,Mystery,murder,34
1990,Mystery,crack,3
1990,Mystery,suicide,9
1990,Mystery,shitting,2
1990,Mystery,harder,5
1990,Mystery,lies,7
1990,Mystery,hole,11
1990,Mystery,conspiracy,4
1990,Mystery,illegal,5
1990,Mystery,fight,22
1990,Mystery,screw,8
1990,Mystery,executioner,1
1990,Mystery,sex,10
1990,Mystery,scum,1
1990,Mystery,assassin,5
1990,Mystery,gross,2
1990,Mystery,crime,21
1990,Mystery,homicide,3
1990,Mystery,assholes,1
1990,Mystery,buried,5
1990,Mystery,terrorist,3
1990,Mystery,shooting,4
1990,Mystery,sexy,3
1990,Mystery,swallow,4
1990,Mystery,mad,8
1990,Mystery,corruption,2
1990,Mystery,crash,4
1990,Mystery,black,22
1990,Mystery,sob,1
1990,Mystery,color,4
1990,Mystery,horseshit,2
1990,Mystery,women's,4
1990,Mystery,cocktail,1
1990,Mystery,marijuana,2
1990,Mystery,breast,1
1990,Mystery,whiz,2
1990,Mystery,adult,2
1990,Mystery,hooker,1
1990,Mystery,rape,4
1990,Mystery,criminal,7
1990,Mystery,blacks,1
1990,Mystery,faith,2
1990,Mystery,sexual,11
1990,Mystery,knife,7
1990,Mystery,church,7
1990,Mystery,tramp,1
1990,Mystery,cigarette,7
1990,Mystery,crimes,3
1990,Mystery,motherfucking,1
1990,Mystery,porno,2
1990,Mystery,failed,6
1990,Mystery,dirty,7
1990,Mystery,cunt,1
1990,Mystery,conservative,1
1990,Mystery,dope,1
1990,Mystery,liquor,3
1990,Mystery,drunken,1
1990,Mystery,attack,5
1990,Mystery,naked,6
1990,Mystery,vaginal,1
1990,Mystery,semen,2
1990,Mystery,harem,1
1990,Mystery,violence,1
1990,Mystery,slave,2
1990,Mystery,crap,3
1990,Mystery,prick,2
1990,Mystery,cancer,5
1990,Mystery,stroke,2
1990,Mystery,urine,1
1990,Mystery,fear,6
1990,Mystery,murderer,1
1990,Mystery,spit,2
1990,Mystery,puke,2
1990,Mystery,kills,2
1990,Mystery,laid,2
1990,Mystery,dumb,7
1990,Mystery,pot,4
1990,Mystery,remains,2
1990,Mystery,piss,7
1990,Mystery,dies,2
1990,Mystery,fungus,1
1990,Mystery,tits,3
1990,Mystery,devil,3
1990,Mystery,premature,1
1990,Mystery,uterus,1
1990,Mystery,beast,1
1990,Mystery,radical,1
1990,Mystery,backdoor,1
1990,Mystery,cocaine,1
1990,Mystery,fistfuck,1
1990,Mystery,fairy,1
1990,Mystery,urinate,1
1990,Mystery,chin,1
1990,Mystery,desire,2
1990,Mystery,primetime,1
1990,Mystery,disturbed,2
1990,Mystery,slimeball,1
1990,Mystery,pee,2
1990,Mystery,colored,2
1990,Mystery,tongue,3
1990,Mystery,dong,2
1990,Mystery,condom,1
1990,Mystery,gin,1
1990,Mystery,ho,1
1990,Mystery,fagot,1
1990,Mystery,quickie,1
1990,Mystery,masturbating,1
1990,Mystery,fraud,2
1990,Mystery,nasty,1
1990,Mystery,peck,1
1990,Mystery,hijack,1
1990,Mystery,welfare,1
1990,Mystery,babies,1
1990,Mystery,explosion,2
1990,Mystery,dive,5
1990,Mystery,oral,1
1990,Mystery,weapon,1
1990,Mystery,deposit,2
1990,Mystery,honk,1
1990,Mystery,aroused,1
1990,Mystery,liberal,1
1990,Mystery,torture,5
1990,Mystery,molester,1
1990,Mystery,nigger,1
1990,Mystery,robber,1
1990,Mystery,stroking,1
1990,Mystery,wank,1
1990,Mystery,rapist,1
1990,Mystery,motherfucker,3
1990,Mystery,boner,1
1990,Mystery,assassinate,1
1990,Mystery,bombers,1
1990,Mystery,asses,1
1990,Mystery,sucker,1
1990,Mystery,lesbian,2
1990,Mystery,anal,1
1990,Mystery,pussy,1
1990,Mystery,dickless,1
1990,Mystery,dyke,1
1990,Mystery,tit,1
1990,Mystery,wuss,2
decade,genre,bad word,number of appearance
1990,Music,dirty,4
1990,Music,ass,16
1990,Music,fat,8
1990,Music,hole,3
1990,Music,stupid,8
1990,Music,hell,29
1990,Music,drug,3
1990,Music,crack,3
1990,Music,kid,5
1990,Music,roach,4
1990,Music,black,10
1990,Music,crime,2
1990,Music,sex,1
1990,Music,piss,5
1990,Music,sexy,4
1990,Music,screw,1
1990,Music,dope,1
1990,Music,remains,2
1990,Music,death,12
1990,Music,toilet,3
1990,Music,kill,32
1990,Music,fucking,84
1990,Music,sick,9
1990,Music,goddamn,12
1990,Music,shooting,3
1990,Music,damn,12
1990,Music,girls,13
1990,Music,destroy,6
1990,Music,died,5
1990,Music,shithead,1
1990,Music,conservative,1
1990,Music,liberal,5
1990,Music,dead,9
1990,Music,heroin,2
1990,Music,mafia,1
1990,Music,horn,1
1990,Music,blow,13
1990,Music,criminals,1
1990,Music,assault,1
1990,Music,killing,7
1990,Music,die,11
1990,Music,criminal,1
1990,Music,tit,1
1990,Music,stroking,1
1990,Music,children's,1
1990,Music,knife,3
1990,Music,mad,4
1990,Music,burn,10
1990,Music,bigger,5
1990,Music,alla,1
1990,Music,nip,1
1990,Music,fuck,61
1990,Music,butt,2
1990,Music,fire,18
1990,Music,desire,1
1990,Music,nigger,9
1990,Music,murder,5
1990,Music,motherfucker,10
1990,Music,fucked,15
1990,Music,shit,14
1990,Music,church,2
1990,Music,gin,3
1990,Music,oral,1
1990,Music,fight,11
1990,Music,babe,8
1990,Music,shite,2
1990,Music,killed,18
1990,Music,tits,1
1990,Music,shag,5
1990,Music,shagging,1
1990,Music,disease,1
1990,Music,pisser,1
1990,Music,dick,6
1990,Music,balls,3
1990,Music,lies,6
1990,Music,color,3
1990,Music,stroke,2
1990,Music,fear,2
1990,Music,amateur,1
1990,Music,whit,1
1990,Music,harder,2
1990,Music,failure,2
1990,Music,joint,2
1990,Music,spit,3
1990,Music,primetime,1
1990,Music,pot,3
1990,Music,gun,10
1990,Music,disturbed,2
1990,Music,slimeball,1
1990,Music,shoot,5
1990,Music,kills,2
1990,Music,killer,8
1990,Music,pee,1
1990,Music,colored,7
1990,Music,tongue,2
1990,Music,dumb,1
1990,Music,deposit,1
1990,Music,crap,2
1990,Music,nigger's,1
1990,Music,hook,1
1990,Music,whiskey,1
1990,Music,niggers,2
1990,Music,bitch,3
1990,Music,nasty,1
1990,Music,naked,2
1990,Music,funeral,3
1990,Music,horny,1
1990,Music,devil,2
1990,Music,asshole,1
1990,Music,sexual,1
1990,Music,pussy,1
1990,Music,beast,1
1990,Music,smack,1
1990,Music,drunk,3
1990,Music,fart,1
1990,Music,suck,2
1990,Music,dive,1
1990,Music,torture,1
1990,Music,addicts,1
1990,Music,shithouse,1
1990,Music,incest,1
1990,Music,hookers,1
1990,Music,dies,1
1990,Music,loser,5
1990,Music,god,1
1990,Music,angry,1
1990,Music,laid,1
1990,Music,fucker,1
1990,Music,fuckers,1
1990,Music,corruption,1
1990,Music,pissed,2
decade,genre,bad word,number of appearance
1990,Horror,killed,92
1990,Horror,murder,16
1990,Horror,death,27
1990,Horror,damn,52
1990,Horror,stupid,6
1990,Horror,goddamn,44
1990,Horror,knife,5
1990,Horror,remains,1
1990,Horror,killing,20
1990,Horror,enemy,2
1990,Horror,hell,132
1990,Horror,moron,1
1990,Horror,toilet,3
1990,Horror,shit,56
1990,Horror,banging,3
1990,Horror,idiot,3
1990,Horror,black,8
1990,Horror,died,25
1990,Horror,blow,24
1990,Horror,kill,111
1990,Horror,dead,40
1990,Horror,laid,5
1990,Horror,gun,7
1990,Horror,shooting,5
1990,Horror,fight,17
1990,Horror,gob,1
1990,Horror,asswipe,1
1990,Horror,destroy,12
1990,Horror,shoot,15
1990,Horror,burn,18
1990,Horror,boom,2
1990,Horror,booty,1
1990,Horror,sexual,7
1990,Horror,dick,3
1990,Horror,piss,9
1990,Horror,attack,7
1990,Horror,fucking,106
1990,Horror,crap,5
1990,Horror,fuck,69
1990,Horror,cocktail,1
1990,Horror,killer,9
1990,Horror,ass,19
1990,Horror,rape,3
1990,Horror,disease,3
1990,Horror,crash,3
1990,Horror,die,27
1990,Horror,desire,2
1990,Horror,escort,2
1990,Horror,fairy,3
1990,Horror,mad,5
1990,Horror,swallow,3
1990,Horror,blind,8
1990,Horror,fear,5
1990,Horror,faith,4
1990,Horror,crime,3
1990,Horror,fire,24
1990,Horror,hook,16
1990,Horror,pissed,6
1990,Horror,bullshit,3
1990,Horror,girls,4
1990,Horror,drunk,4
1990,Horror,crabs,2
1990,Horror,drug,6
1990,Horror,crack,1
1990,Horror,suicide,6
1990,Horror,roach,1
1990,Horror,urine,2
1990,Horror,women's,1
1990,Horror,turd,1
1990,Horror,nasty,3
1990,Horror,bigger,3
1990,Horror,color,6
1990,Horror,adult,2
1990,Horror,hijack,1
1990,Horror,asshole,7
1990,Horror,poverty,1
1990,Horror,bitches,4
1990,Horror,terrorist,2
1990,Horror,illegal,1
1990,Horror,weapon,2
1990,Horror,buried,9
1990,Horror,fucked,8
1990,Horror,screw,4
1990,Horror,dirty,2
1990,Horror,sick,12
1990,Horror,torture,1
1990,Horror,puke,1
1990,Horror,pussy,3
1990,Horror,doo-doo,1
1990,Horror,execution,1
1990,Horror,chin,1
1990,Horror,sex,1
1990,Horror,homicide,1
1990,Horror,kid,15
1990,Horror,whiz,2
1990,Horror,hooker,1
1990,Horror,butt,6
1990,Horror,bombs,2
1990,Horror,assault,1
1990,Horror,hole,11
1990,Horror,asses,2
1990,Horror,stroke,1
1990,Horror,fucker,4
1990,Horror,criminals,1
1990,Horror,dumb,2
1990,Horror,smack,2
1990,Horror,beast,3
1990,Horror,horseshit,1
1990,Horror,church,5
1990,Horror,criminal,3
1990,Horror,naked,3
1990,Horror,shitting,2
1990,Horror,tits,1
1990,Horror,radical,1
1990,Horror,cigarette,2
1990,Horror,crimes,2
1990,Horror,backdoor,1
1990,Horror,cocaine,1
1990,Horror,fistfuck,1
1990,Horror,bitch,7
1990,Horror,devil,4
1990,Horror,violence,1
1990,Horror,blackout,2
1990,Horror,fetish,2
1990,Horror,funeral,1
1990,Horror,babies,1
1990,Horror,anal,2
1990,Horror,ho,1
1990,Horror,fat,2
1990,Horror,whore,1
1990,Horror,pimp,1
1990,Horror,slave,5
1990,Horror,kills,6
1990,Horror,angry,1
1990,Horror,lies,3
1990,Horror,failed,1
1990,Horror,taboo,1
1990,Horror,diseases,1
1990,Horror,copulate,1
1990,Horror,semen,1
1990,Horror,bombing,2
1990,Horror,assholes,3
1990,Horror,bomb,1
1990,Horror,motherfucking,1
1990,Horror,pot,1
1990,Horror,urinate,1
1990,Horror,prick,1
1990,Horror,demon,4
1990,Horror,murderer,3
1990,Horror,balls,1
1990,Horror,slaughter,1
1990,Horror,hostage,1
1990,Horror,vomit,1
1990,Horror,panties,1
1990,Horror,lowlife,1
1990,Horror,period,1
1990,Horror,enema,1
1990,Horror,sucker,1
1990,Horror,pissing,1
1990,Horror,oral,1
1990,Horror,whites,1
1990,Horror,disturbed,1
1990,Horror,executed,1
1990,Horror,servant,1
1990,Horror,harder,1
1990,Horror,cancer,1
1990,Horror,lesbian,2
1990,Horror,dickless,1
1990,Horror,conspiracy,1
1990,Horror,dyke,1
1990,Horror,tit,1
1990,Horror,wuss,2
decade,genre,bad word,number of appearance
1990,History,women's,9
1990,History,crimes,4
1990,History,baptist,1
1990,History,lies,11
1990,History,fairy,5
1990,History,hell,41
1990,History,propaganda,4
1990,History,killed,24
1990,History,kill,38
1990,History,enemy,10
1990,History,beast,3
1990,History,black,9
1990,History,blow,5
1990,History,shoot,17
1990,History,dead,27
